# w1 <TAB> w2 <TAB> count — from the Dhivehi Wikipedia dump.
އަދާކުރެއްވި	އެއްބޭފުޅަކީ	3
އެމަނިކުފާނެވެ	އަދި	3
ހިނގާ	ނުހިނގާގޮތް	3
އެންޑް	ޝިޕިންގ	3
ތަރައްޤީއަށާއި	ކުރިއެރުމަށް	3
ރައީސުލްޖުމްހޫރިއްޔާ	ޢައްޔަން	3
ޤާނޫނުއަސާސީ	އެކުލަވައިލެއްވުމަށް	3
ބަހުގެ	ގަވާއިދުގެ	3
ވެދެވަޑައިގެން	ހުންނެވި	3
ޚިދުމަތްތަކެއް	ކޮށްދެއްވާފައިވެއެވެ	3
މީގެއިތުރުން	ރާއްޖޭގެ	3
ހުރި	އާޘާރީ	3
އަދި	ތާރީޚީ	3
މާލޭގެ	ބައެއް	3
އަދާކުރެއްވިއެވެ	އެ	3
އެ	މަދަރުސާގެ	3
އެދުވަސްވަރު	ރާއްޖޭގެ	3
ދަށުން	މިނިވަންވުމަށް	3
ލިޔުއްވާފައިވާ	ބޭފުޅެކެވެ	3
ޚަބަރާއި	މަޢުލޫމާތު	3
ނޫސްވެރިކަމަށް	އަހަރު	3
ނޫސްވެރިކަމުގެ	ރަން	3
ވަނީ	މިނިވަން	3
ގެ	އިނާމު	3
ލިބިވަޑައިގެންފައެވެ	އަދި	3
ގުޅިގެން	ސަރުކާރުން	3
ޚިދުމަތުގެ	އަގުވަޒަންކުރައްވައި	3
ތައުލީމީ	ޙަޔާތް	3
އެންމެ	މަގުބޫލު	3
މަހަލް	އެޑިޓަރ	3
މި	ޕާޓީގެ	3
މި	ޕާޓީ	3
ޕާޓީ	އަށް	3
ގައި	ވެރިކަން	3
ވެރިކަން	ކުރިއެވެ	3
އައީ	ގައެވެ	3
ޢަރަބި	ބަހަކީ	3
ވަރަށް	ގުޅުން	3
އިސްލާމީ	ދުނިޔޭގެ	3
ގިނަ	ޤައުމުތަކުގެ	3
މީހުން	އުޅެފައިވެއެވެ	3
އޮންނަ	ދެ	3
ދެ	އަކުރުގެ	3
ބަހަކީ	ހިންދު	3
ޢާއިލާގެ	ބަހެކެވެ	3
ވަގުތު	ޒޯން	3
ބަހަކީ	ހިންދުސްތާން	3
ނުވަތަ	ބައެއް	3
އޭނާގެ	ޢުމުރުން	3
ދުނިޔޭގެ	އެތަން	3
އެތަން	މިތަނަށް	3
ރަޖަބު	ވަނަ	3
ދަތުރު	ކުރެއްވުމަށްފަހު	3
ކުރައްވައި	ވަނަ	3
ފަދަ	މުހިންމު	3
ވަޑައިގެން	އެތަނުގައި	3
އަރިހުގައި	މަސައްކަތް	3
ޙަވާލު	ކުރެވުނެވެ	3
ތެރޭގައި	ހިންދީ	3
ކުރިއަށް	ދަތުރު	3
ތެރޭގައި	އިބުނު	3
ހުރި	މީހާއަށް	3
ސީނު	ކަރައަށް	3
ދަތުރު	ކޮށްފައި	3
މޫސުމް	ގޯސްވެ	3
ބޯޓް	ފަހަރުތައް	3
މީހުން	ގޮވައިގެން	3
އާއި	ހަވާލު	3
އޭނާއަށް	ލިބުނު	3
ފަހުން	އެހެން	3
ދުވަސްވަރަކީ	ރާއްޖޭގެ	3
އިންނެވި	ރަދުން	3
އެކަމަށް	އެންމެ	3
ކުރެއްވުމުގެ	މަޤްޞަދުގައި	3
ބަޠޫޠާ	އަށް	3
މުތީ	އާއި	3
ޝާހީ	ޢާއިލާގެ	3
ކައިވެންޏެއް	ކުރެއްވިއެވެ	3
އެ	ތިން	3
ފަސޭހަ	ކަމެކެވެ	3
ބޭރުން	އަންނަ	3
މި	ފަރުބަދަ	3
މީހުން	ޤަބޫލު	3
ތެރޭގައި	ހުންނަވައިގެން	3
ހުއްދަ	ދެއްވައި	3
އަދިވެސް	އެހެން	3
އިރުގެ	އަލިކަން	3
ބަޔަކު	މީހުން	3
މީހުން	އައެވެ	3
ކަނޑު	ފޭރޭ	3
ހުރިހާ	މުދަލެއް	3
މީހުންގެ	އަތުން	3
ފަސް	ދުވަސް	3
މި	ދަތުރުފުޅުގައި	3
އިބްނު	ބަޠޫޠާގެ	3
ބޯލް	ޕޮއިންޓް	3
ވޯލްޑް	އޮފް	3
އަދި	އެހެންވެސް	3
ވެސް	ފަރުޖު	3
ހިސާބުގައިވާ	ބައެކެވެ	3
ބައެކެވެ	ކުޅަދިނލި	3
ދެތުންފަތް	މަތިން	3
މަތިން	ގުޅިފައިވާ	3
ގުޅިފައިވާ	ހިސާބާއި	3
ކައިރީގައެވެ	ކުޑަކަމުދާ	3
ހޮޅީގެ	ލޯވަޅަށްވުރެ	3
ލޯވަޅަށްވުރެ	މަތީގައެވެ	3
ބުނެވޭގޮތުގައި	ފިރިހެނާގެ	3
ފިރިހެނާގެ	ހަށިގަނޑުގައިވާ	3
ހަށިގަނޑުގައިވާ	ފިރިހެން	3
ފިރިހެން	ހައްޓާއި	3
ހައްޓާއި	އެންމެ	3
އެއްޗެއްކަމަށް	އަންހެނުންގެ	3
އަންހެނުންގެ	ހަށިގަނޑުން	3
ފެންނަށް	އިނީ	3
އިނީ	ކުޅަދިނލި	3
ކުޅަދިނލި	އެވެ	3
އެވެ	ކުޅަދިނލީގެ	3
ކުޅަދިނލީގެ	ބޯ	3
ބޯ	ކޮޅުގައި	3
ކޮޅުގައި	ނާރވް	3
ނާރވް	ނުވަތަ	3
ފައިބަރު	ތައް	3
ތައް	ވާކަމަށް	3
ވާކަމަށް	ބުނެވެއެވެ	3
ބުނެވެއެވެ	ނަތީޖާއެއްގެ	3
ގޮތުން	ކުޅަދިނލި	3
ކުޅަދިނލި	ހީވާގިކޮށް	3
މުރާލިކުރުމުން	ޖިންސީ	3
އެދުންވެރިކަން	ހިލި	3
ހިލި	ޖިންސީ	3
ޖިންސީ	އުފާ	3
އުފާ	އިތުރުވާކަމަށް	3
އިތުރުވާކަމަށް	ވެއެވެ	3
ނަމަ	އެއަށް	3
އެއަށް	ކިޔަނީ	3
މިބަހުންނެވެ	މީގެ	3
ވަކި	ގޮތަކަށް	3
ފަރުމާ	ކުރުމުގެ	3
ބެހެއްޓުން	ހިމެނެއެވެ	3
އެވޯރޑް	ކާމިޔާބު	3
ކާރޓޫނު	ސިލްސިލާ	3
އުފައްދައި	ލިޔެ	3
އަދި	ޑައިރެކްޓް	3
ހަނާ	އާއި	3
ޖޯސެފް	ބަރބަރާ	3
އެނިމޭޝަން	ބައި	3
ހަވާލު	ކުރިއެވެ	3
ފިލްމްސް	އަކީ	3
ޖީން	ޑީޗް	3
ޗަކް	ޖޯންސްގެ	3
އިންނެވެ	މިބައި	3
ޓީވީ	އަށް	3
ޖެރީ	ހިފުމަށް	3
އަށް	އަނިޔާ	3
ރުޅި	އައިސް	3
އެކަކު	އަނެކަކަށް	3
ކުރަން	އުޅޭ	3
ބޮޑު	ރޯލެއް	3
އެންމެ	ފުރިހަމަގޮތުގައި	3
ފަހަރަކު	ނޫނީ	3
ކަޅު	ބުޅަލެކެވެ	3
ކުރިމަތި	ލާން	3
ކުރާ	ހިތްވާ	3
އަޅި	ކުލައިގެ	3
ކިޔާ	ކުޑަ	3
ޖެރީ	އަށް	3
ކުރުމުން	އޭގެ	3
ރިލީޒް	ކުރެވުނު	3
އަހަރުތައް	ފައިލް	3
އައިސްފައެއް	ނުވެއެވެ	3
ޖީން	ޑީޗްގެ	3
މީހަކު	ވާހަކަ	3
ވެގެންދިޔައެވެ	އަދި	3
މިގޮތުން	އެ	3
އަކީ	ގިނައިން	3
ދައްކަން	ފެށުނީ	3
އަށް	ލިބިގެން	3
ޖެރީގެ	ބައެއް	3
އެނގިފައެއް	ނުވެއެވެ	3
މިކާރޓޫނުގެ	ބައިތަކެވެ	3
ގެ	ބައިތަކުގެ	3
ކޮރެއާ	އަދި	3
ކޮރެއާ	ގައި	3
ދ	ރ	3
އުފަންވީ	ޑިސެމްބަރ	3
ގައި	ނިއުޔޯކް	3
ކަލާނގެ	އެއް	3
ކުރެވެމުން	އަންނަ	3
ކަމަށް	މި	3
އަންނަނިވި	ގޮތަށް	3
ނެތުމުގެ	ތެރެއިން	3
ކަންތައްތަކާއި	އަދި	3
ވާނެ	އެވެ	3
ކަނޑައެޅިގެންވާ	ވަކި	3
އިދާރީ	ކަންތައް	3
އަކީ	އިރު	3
އާބާދީގެ	ގޮތުގައި	3
މި	އިން	3
މިއަދު	ދެ	3
ސަރަޙައްދު	ތަކުގެ	3
ސަރުކާރު	ތަކާއި	3
ފަރާތުން	އައްޔަން	3
ލިބޭ	ބާރެކެވެ	3
ގައުމުތަކުގައި	ވެސް	3
އޮތް	ދެކުނު	3
ދެކުނު	ތިލަފަޅު	3
ބޮޑެތި	މަސައްކަތްތަކެއް	3
ތިލަފުށްޓަށް	ކުނި	3
ގައެވެ	މާލޭގައި	3
ކުނި	ނައްތާލުމަށްޓަކައި	3
އެކި	ބާވަތްތައް	3
ހަމައަށް	މި	3
އެކި	ފަރާތްތަކަށް	3
އަހަރަކު	މިލިއަން	3
މިލިއަން	ރުފިޔާގެ	3
މީޓަރ	ފުޅާމިން	3
މާލޭ	ސިޓީ	3
ޔޯގަން	ކްލިންސްމަން	3
އެއް	ގައުމެވެ	3
ގައުމެވެ	އަދި	3
ޖަރުމަނު	ވަނީ	3
ހޯދާފައެވެ	ވަނަ	3
ނަމުގައި	އަމިއްލަ	3
ގައި	އެއްވެސް	3
ވަނަ	އެވެ	3
ކުޅުންތެރިއަކީ	ސްޓްރައިކަރ	3
ނިމިގެން	ދިޔަ	3
ޖަހާފައެވެ	އަދި	3
ކުޅުންތެރިންގެ	ތެރެއިން	3
އިސްޕޭނު	ބަހުން	3
ޕޯޗުގަލް	ގެ	3
އަނބި	ކަނބަލުން	3
ފަލަސްތީނުގެ	ރައްޔިތުންނަށް	3
ވެސް	މިނިވަންކަމާ	3
މިނިވަންކަމާ	ގުޅޭ	3
ރައްޔިތުންގެ	ފެންނަ	3
ޖުލައިމަހުގެ	ވަނަ	3
ރާއްޖޭގެ	އުތުރުގައި	3
ގިނަ	ރަށެވެ	3
ކުރާ	އެހެނިހެން	3
އަކީ	އިންސާނާ	3
މިނިވަން	ގައުމެކެވެ	3
ގޮތުގައި	ޒަމާނުއްސުރެ	3
ކުރެވިފައި	ހުންނަ	3
ސަރުކާރު	ހިންގެވުމުގައި	3
ފަދަ	ޚާއްޞަ	3
ކިލެގެ	އަކީ	3
ދިވެހި	ލަޝްކަރުގެ	3
ކުރެވޭ	އެންމެ	3
ފުރަތަމަ	ގާނޫނުއަސާސީ	3
ގުޅިގެން	ރާއްޖޭގައި	3
ވަޒީރުއް	ތިޖާރާގެ	3
ވަޒީރުއް	ޞިއްޙާގެ	3
އިއުލާން	ކުރިއެވެ	3
ނުވަތަ	ދައުލަތުގެ	3
މަޙްކަމަތުއް	ޝަރްޢިއްޔާގެ	3
މީހަކީ	ވެސް	3
ގާނޫނުތަކަކީ	ރައްޔިތުންނަށް	3
ރައްޔިތުން	ހޭލުންތެރި	3
ވެރިކަމެއް	ގާއިމު	3
ޖެނުއަރީ	މ	3
ސަބަބަކީ	އޭރު	3
އަދި	އޮކްޓޯބަރު	3
ގޮތުގައި	ހުރި	3
ޢަބްދުލް	މަޖީދު	3
މިކަމާ	މެދު	3
ރާއްޖޭގައި	ޖުމްހޫރީ	3
ގޮތެއް	ކަމަށް	3
ރައްޔިތުންގެ	ހިޔާލު	3
މިގޮތުން	ރައްޔިތުންގެ	3
އިބްރާހީމް	ދީދީއެވެ	3
ޖުމްހޫރީ	ނިޒާމަކީ	3
ރައްޔިތުންނަށް	އެންމެ	3
އެންމެ	ފައިދާ	3
ވެސް	ހެދިއެވެ	3
ހަމަޖެހުމާ	ގުޅިގެން	3
ކުރިއެވެ	މި	3
ގުޅިގެން	އުފެދުނު	3
ދިވެހިންގެ	ހިތްތަކުގައި	3
ޖުމްހޫރީ	ސަރުކާރު	3
ކުރެވެއެވެ	ބައެއް	3
ޙަކީމް	ޙުސައިންމަނިކު	3
ޖުމްހޫރީ	ނިޒާމު	3
ވަރަށް	ދަށެވެ	3
ދެވަނަ	ބޮޑުހަނގުރާމަ	3
ރައްޔިތުންގެ	ކަންކަން	3
މުބާރާތެއް	ފުރަތަމަ	3
ކުރިންވެސް	ދެންނެވިފަދައިން	3
މިކަން	މިހެން	3
ބަނޑުހައި	ހޫނުކަމުގައި	3
ރައްޔިތުންގެ	ހިތުގައި	3
އޯގަސްޓް	ވީ	3
ރައްޔިތުން	ނިކުމެ	3
އެއާ	ޚިލާފަށް	3
ދަށުން	އުފެދުނު	3
ކުރަން	ޖެހުނު	3
އާޓްސް	އެންޑް	3
އެންޑް	ކަލްޗަރ	3
އެންޑް	ޓްރޭޑް	3
ފައިންޑިންގ	ނީމޯ	3
އިން	ތައްޔާރު	3
ކޮށް	ފައިވާ	3
ކޮމްޕިޔުޓަރ	އެނިމޭޓެޑް	3
އެނިމޭޓެޑް	ކާރޓޫނު	3
އޮސްޓްރޭލިޔާގެ	ގްރޭޓް	3
ގެ	އަންހެނުން	3
އަނެއް	އަށް	3
މާރލިން	އަށް	3
މާގިނައިރުތަކެއް	ނުވެ	3
ޑޯރީގެ	ފަހަތުން	3
އާއި	މާރލިން	3
މަސައްކަތް	ކުރާނީ	3
ބްރޫސް	އާއި	3
އަންނަ	ގޮތް	3
ބޭނުންވެއެވެ	އަދި	3
އަނެއް	ދެ	3
ލިޔެފައި	ހުންނަ	3
ހުންނަ	އެއްޗެހި	3
އަޑު	އަޅާފައިވާ	3
ވިލެމް	ޑެފޯ	3
އަދި	ބޮބް	3
އާއިލާ	އަކަށް	3
އޭނާ	ކުޅުނު	3
ފަސީ	ލައިވް	3
އާދައިގެ	މަތިން	3
އެވެ	މިއަށް	3
މުހިންމު	ޝަހްސިއްޔަތުތައް	3
ހާރޑް	ރޮކް	3
ނޭޝަން	ގެ	3
ކިޔާ	އަހަރުގެ	3
އަހަރުގެ	ފިރިހެން	3
އުފެއްދުމަށެވެ	އަދި	3
އަކަށް	ނިސްބަތްވާ	3
ސަދަރން	ވޯޓަރ	3
ކަޓާރާ	އާއި	3
ނޯދަރން	ވޯޓަރ	3
ޓްރައިބް	އަށް	3
ފަޔަރ	ލޯޑް	3
ގެ	ފަހަތުން	3
އަކީ	މަޖާ	3
ކަން	އެނގެއެވެ	3
އޭންގ	ކުރާ	3
ކުރެ	އެވެ	3
އަދި	ހަނގުރާމައިގެ	3
ޕްރޮޑަކްޝަން	ދަ	3
އަކީ	ދ	3
އަށް	ބަދަލުވިއެވެ	3
އިންކްރެޑިބްލްސް	ގެ	3
މިފިލްމު	ރިލީޒް	3
ރިލީޒް	ކޮށް	3
ޖީ	ގެ	3
އިންޓަރނެޓް	މޫވީ	3
ގެ	ފަހަތުންނެވެ	3
ކުރުގޮތަކަށް	މި	3
ވާ	ގޮތް	3
އިންކްރެޑިބަލް	އަށް	3
ބަޑީ	ޕައިން	3
އަދި	އިލާސްޓިގާރލް	3
ފުރުސަތުގެ	ބޭނުން	3
ދެން	ފެނިގެން	3
އާދަޔާ	ހިލާފަށް	3
ބޮބް	އާއި	3
ގެއްލުންދީ	ހަލާކު	3
އަދި	ޑޭޝް	3
އަށް	އާ	3
އާ	އެހެން	3
ވެސް	ވިޔަފާރި	3
އެވެ	އާދެ	3
ދެކޮޅު	ހެދުމުން	3
އެހެން	ވަރަށް	3
އެނގެ	އެވެ	3
ކޮންމެ	މެމްބަރަކަށް	3
ވައިލެޓް	އާއި	3
އާއި	ޑޭޝް	3
ވައިލެޓް	އަދި	3
މެޓްރޯވިލް	އާއި	3
އެހީ	އާއި	3
ވަންނަ	އިރު	3
އަދި	ކުއްލިއަކަށް	3
ގޮސް	ޖެހިފައި	3
ގައި	އަޅާ	3
ފުރަތަމަ	މަރުޙަލާ	3
ފަހު	މަރުޙަލާ	3
ޖަލުން	ސަލާމަތްވެ	3
ކަނާތް	ފަރާތަށް	3
ގުޅިފައިވާ	ބައެއް	3
ވަނީ	ހިމަނާފައެވެ	3
އަދި	ވަނީ	3
ޕިކްސަރ	ގެ	3
ޑިޒްނީ	ޕިކްޗާރސް	3
ވިސްޓާ	ޑިސްޓްރިބިއުޝަންސް	3
އަދި	ފެބްރުއަރީ	3
ސްޓޯރީ	ގައި	3
ކަމަށް	ހީކޮށް	3
މެކް	ވިގިން	3
ބާރން	ގެ	3
ކިޔާ	އަންހެން	3
އާއި	ދިމާވެއެވެ	3
ޓީވީ	ޝޯވ	3
އަޕް	ގެ	3
އެމީހުންނާއި	އެކު	3
މ	އާ	3
ކިބައިން	ސަލާމަތް	3
ގާތަށް	އެނބުރި	3
އެހެން	ގޮތެއް	3
އެހެންނަމަވެސް	މި	3
ގެ	އިޝްތިހާރު	3
ފެންނަ	ބައެއް	3
ކުޅޭ	އެއްޗެހި	3
އަދި	ޔޫ	3
ޑައިރެކްޓް	ކުރީ	3
ޕްރޮޑިއުސް	ކުރީ	3
ޖޯ	ރޭންފްޓް	3
އަދި	ޑޮން	3
އޮތް	މިފަދަ	3
މިކާރޓޫނު	އެމެރިކާގައި	3
ކުޑަ	ކުއްޖެއްގެ	3
މި	ފިލްމުގެ	3
އާއި	ސުވާލު	3
އޭންޑީ	އަށް	3
އަށް	ހާއްސަ	3
އޭރުގެ	އެންމެ	3
މިފިލްމް	ވަނީ	3
ސްޓޯރީ	ރިލީޒް	3
އެނިމޭޓެޑް	ޓީވީ	3
ބައި	އިތުރު	3
ފަރާތުން	ނެރުނު	3
ފިލްމުތަކުގެ	ތެރެއިން	3
ކިރްސްޓެން	ޑަންސްޓް	3
އުފަން	ނަން	3
ނަން	އުފަންވީ	3
ހަޔާތުގެ	ބައިވެރިޔާ	3
ޖުލައި	އޯގަސްޓް	3
އޯގަސްޓް	ސެޕްޓެމްބަރ	3
ނޮވެމްބަރ	ޑިސެމްބަރ	3
އުފަން	ތާރީޚް	3
ފިލްމީ	އެކްޓަރެކެވެ	3
އާންމުންގެ	ތެރެއަށް	3
ތެރެއަށް	އެންމެ	3
މެގުއެއަރ	ގެ	3
ކުރުމުގެ	ދާއިރާގައި	3
ކުރާ	މީހެކެވެ	3
އެއް	ގަޑިއިރު	3
އަހަރަށް	ޖަލަށް	3
އަދި	ޕްރޮޑިއުސަރެކެވެ	3
ޓޯބީ	އާއި	3
ކަމުގެ	ދަށުން	3
ހަރަކާތް	ތެރިވެފައެވެ	3
އިން	ވަރަށް	3
ކަމުގެ	ވާހަކަތައް	3
ޚިޔާލީ	ޝަހްސިއްޔަތެކެވެ	3
ކިލޯ	ގްރާމް	3
އުމިނޯ	އިރުކާ	3
ފުގަކޫ	އަކީ	3
އަށް	ދެވޭ	3
ކޮމެޑީ	ޝޯވ	3
ރިލީޒް	ކުރުމަށް	3
މި	ބައްދަލުވުމުގައި	3
އެމެރިކާ	ޑޮލަރަށް	3
މުސްލިމުން	ދިރިއުޅޭ	3
ހިނގައި	އެ	3
މަރުވުން	ޖެނުއަރީ	3
ދެބެއިން	ކަމަށްވާ	3
ބޯޑަރު	ކައިރީގައި	3
ކުރި	މީހުން	3
އެކްޓަރެއް	އުފަންވީ	3
މަސައްކަތް	ފެށުން	3
ސްޓޯރީ	އިން	3
ނިއު	ޔޯކް	3
އުފަން	މައިކަލް	3
ވިލް	ގައި	3
ލެކްސް	ލޫތާރ	3
ޖަސްޓިސް	ލީގް	3
ޕްރޮޖެކްޓް	ގައި	3
ދަ	ސީ	3
ވެފައި	ވަނީ	3
ފްލޭޝް	އަށް	3
ޕުޓްނަމް	ވެލީ	3
ތިބެއެވެ	އެއީ	3
ގެ	ޖޫނިއަރ	3
ގައެވެ	ފިލްމީ	3
ގެ	ރޯލް	3
އެމާ	ކާރލޮޓް	3
ކާރލޮޓް	ޑުއެރް	3
ދަ	ފިލޯސޮފާރސް	3
ފިލޯސޮފާރސް	ސްޓޯން	3
އަންހެން	ފިލްމީ	3
ސްޓޯން	ހެރީ	3
ގްރޭންޖާރ	ހެރީ	3
ބައްލަވާލައްވާ	ޑެނިއެލް	3
އަދާ	ކުރާ	3
ލިބިފައިވާ	ބަޔެކެވެ	3
އޭގެ	ބޭނުން	3
ބޭނުން	ހިފަން	3
ޤައުމީ	ނިޝާން	3
އިންނަ	އަލިފާން	3
ހަތިޔާރެއްގެ	ގޮތުގައި	3
ގާބިލިއްޔަތުކަން	ލިބިފައިވާ	3
ސަދަން	ވޯޓާރ	3
އާރތް	ކިންގްޑޮމް	3
ބޭފުޅުން	މި	3
ކިޔާ	ބާވަތުގެ	3
ޖެހުމެވެ	ނަމަވެސް	3
ގޭމްސް	އިން	3
ދިރިއުޅޭ	މަހެއް	3
މިގޮތުން	މި	3
ޒޯން	އިން	3
ވެސް	ލިބެން	3
މަސްތައް	އަދި	3
އުފައްދާފައިވާ	މި	3
ބަދަލު	ކުރުމެވެ	3
ފާލަންތައް	ދަ	3
ފްރޮމް	ދަ	3
ގަން	އިންޓަނޭޝަނަލް	3
މި	ވައިގެ	3
ހަނގުރާމަ	އާއި	3
ޕެޓީ	ބޯއިޑް	3
ޖޯޖް	ވަނީ	3
އެރިކް	އާއި	3
ރެކޯރޑް	ކުރެވުނީ	3
ނޮވެމްބަރ	އަކީ	3
އާއި	ނޮވެމްބަރ	3
ދުވަސްވީ	މީހާ	3
ދުވަހަށް	ވެފައި	3
އެކިބާވަތް	ބާވަތުގެ	3
ހަވާއީ	ގައި	3
އެމީހުން	އެންމެ	3
އަންހެން	ކުއްޖާ	3
ޒުވާން	އަންހެން	3
އަލްބަމްގައި	ހިމެނޭ	3
ވައިކްލެފް	ޖީން	3
އިން	ޔޫ	3
ކުރީ	ދަ	3
އޮޓޯ	ކެމް	3
ބޭނުން	ކުރެވިފައެވެ	3
ޑިޕާރޓްމެންޓް	އޮފް	3
ކިންގްސް	ކޮލެޖް	3
ބަސްނީ	ބެލީމާ	3
ޅެން	ފަދަ	3
ތަރިކައިގެ	ތެރޭގައި	3
ވަރަށް	ބޮޑުވާނެއެވެ	3
އާއި	ހެއްވާ	3
ހެއްވާ	ޑުރާމާ	3
ޑުރާމާ	އާއި	3
ނުވަތަ	މީހެއްގެ	3
ނުވަތަ	ބަތަލާ	3
އަދަބުގެ	ތެރެއަށް	3
ތެރެއިން	އިސްކޮށް	3
މައްޗަށެވެ	ހ	3
ޙަޤީޤަތާއި	އެއްގޮތް	3
ޑުރާމާގެ	ވާހަކަ	3
ކުރިއަށް	ގެންދިޔުމުގައި	3
އެވެ	ފަހަކަށް	3
ކަމަށް	ބެލިދާނެއެވެ	3
ލިޔަން	ފެށުމުގެ	3
ބޭނުންވާ	ކަންތައް	3
ކަންތައް	ހޯދައި	3
މިސާލަކަށް	ކަލޭ	3
ކަލޭ	ލިޔަން	3
ފައިސާ	ހޯދުމަށް	3
އެއް	ދުވަސް	3
ވާހަކައިގައި	އުޅޭ	3
މިހާރު	ތިޔަ	3
ތިން	ދަރިން	3
އެހެން	ތަނަކަށް	3
ލަބީ	ނަގެޓް	3
މި	އަލްބަމްގައި	3
އިން	އޯގަސްޓް	3
އޭންޓް	ބުލީ	3
އަކީ	މި	3
މެދު	ވަނީ	3
މެދުން	ފެށިގެން	3
ފެށިގެން	ކޮންމެ	3
ކޮންމެ	ކޮޅެއްގައި	3
ޖަހާފައިވާ	ފާހަގަ	3
އޮލިމްޕިކްސް	ގޭމްސްގައި	3
އޭގެފަހުން	މިކުޅިވަރު	3
ވާ	ދެމުމުގެ	3
ބާރުގެ	ސަބަބުން	3
މީޓަރު	ހުރިއިރު	3
ތައްޔާރު	ކޮށްފައި	3
އަކީ	ގައި	3
އެއީ	އެމެރިކާ	3
މިހާރު	ހިނގަމުންދާ	3
ބަދަލުތަކުގެ	ތެރެއިން	3
ސިލްވަރ	ސައިޑް	3
ސައިޑް	އަޕް	3
ލަވަ	ހިމެނެއެވެ	3
އޮތް	ހަމަ	3
ވެރިންނެވެ	އަދި	3
މި	ބައި	3
މައްޗަށް	ސަވާރުވެ	3
ޢަބްދު	މައުމޫން	3
ކިޔައި	އުޅުނީ	3
މި	ފޮތުން	3
އިންތިޚާބުވެވަޑައިގަތީ	ވަނަ	3
މާފަތް	ތަކުރުފާނުގެ	3
މިޞްރުގެ	ޤާހިރާގައި	3
އޭނާގެ	ދަރިފުޅު	3
ޢުމުރުފުޅުން	އަހަރުފުޅެވެ	3
އޭގެ	އަހަރުފަހުން	3
އަޙްމަދު	ބެއްލޯ	3
ފުރަތަމަ	ފިރިހެން	3
ދުވަހު	މާލޭގައެވެ	3
ޑިގްރީ	ފުރިހަމަ	3
އެ	ދާއިރާއިން	3
ހުށަހެޅުއްވިއެވެ	މި	3
ޙާޞިލުކުރައްވައިފައެވެ	ޚިދުމަތް	3
ކޮލެޖުގައި	އިސްލާމިކް	3
އަންޑަރސެކްރެޓަރީގެ	މަޤާމަށް	3
މަޤާމަށް	މައުމޫން	3
ޢައްޔަންކުރެއްވިއެވެ	އަދި	3
ކުރެއްވިއެވެ	ހަމަ	3
ދާއިމީ	މަންދޫބަކަށް	3
ހަމަޖެއްސެވިއެވެ	އެ	3
ހަމައަށް	ހުންނެވީ	3
ދާއިމީ	މަންދޫބުކަން	3
އޮފީހުގެ	ވެރިޔާކަން	3
ރިޔާސީ	ތިންވަނަ	3
އެ	ބޭފުޅުންގެ	3
އިންތިޚާބުގައި	ވާދަކުރެއްވުމަށް	3
ރައީސުލްޖުމްހޫރިއްޔާކަމުގެ	މަޤާމަށް	3
ވެސް	ހޮވުނީ	3
ދެވަނަ	ދައުރަކަށް	3
ދައުރަކަށް	މައުމޫން	3
ވޯޓުލީ	މީހުންގެ	3
ވާދަކުރެއްވިއެވެ	ނަމަވެސް	3
އިންތިޚާބުގައި	ވޯޓު	3
ވޯޓު	ހޯއްދަވައި	3
އޮކްޓޫބަރު	ގެ	3
އެ	އިންތިޚާބުގައި	3
ފަހަރަށް	ބޭއްވި	3
ސަޢީދު	މުޙައްމަދު	3
ގިނަ	ވޯޓު	3
ވަރަށް	ތަނަވަސް	3
ޚިދުމަތްތަކެއް	ކޮށްދެއްވައިފައެވެ	3
އިރު	ގައި	3
ޢަދަދު	ވަނީ	3
ލިޔަންކިޔަން	ނުދަންނަ	3
ތިބި	އިރު	3
ޢަދަދު	އަށް	3
އޮތީ	އެންމެ	3
ރާއްޖޭގައި	އިސްލާމީ	3
އާ	އަހަރުގެ	3
އަހަރުގެ	ފުރަތަމަ	3
ދުވަހުއެވެ	އޭގެފަހުން	3
ޢަރަބި	ތަޢުލީމު	3
އަލްމަދްރަސަތުލްޢަރަބިއްޔަތުލްއިސްލާމިއްޔާ	ޢަރަބިއްޔާ	3
ޤުރްއާން	ކިޔެވުމާއި	3
ކިޔެވުމާއި	ދީނީ	3
ގޮތެއްގައި	ފާހަގަކޮށްލެވޭ	3
ގެންދެވިއެވެ	އޭރު	3
ދީނީ	ޢިލްމުވެރިން	3
ތަފާތު	ޕްރޮގްރާމްތައް	3
ޤުރްއާނުގެ	ޢިލްމު	3
އިސްލާމީ	ޝަރީޢަތާއި	3
ގެންދެވިއެވެ	ރާއްޖޭގެ	3
މި	މަޝްރޫޢު	3
ފޮނި	އުންމީދުތަކެއް	3
ދުވަހުއެވެ	ރައީސް	3
އެއް	މަސައްކަތްޕުޅަކީ	3
ލޮނުގަނޑު	އުފުލުމުގެ	3
އެހެނިހެން	ކުދި	3
މަސައްކަތްޕުޅުތައް	ވެސް	3
ކުރެއްވި	ދަތުރުފުޅަކީ	3
ވަނީ	އެކި	3
ބޭއްވި	ބައްދަލުވުމާއި	3
ބައްދަލުވުމާއި	ގައި	3
ގައި	ޕާކިސްތާނުގައި	3
ކުރެއްވިއެވެ	މިގޮތުން	3
ބައިވެރިވެވަޑައިގެންނެވިއެވެ	ވަނަ	3
ގުޅުން	އިތުރަށް	3
